invoice_id,vendor_id,amount,date,fraud_label,duplicate_flag,invoice_count,avg_amount,weekend_flag,day_of_week,month,high_amount_flag,is_weekend,bank_change_flag,ghost_vendor_flag,velocity_spike,first_digit,benford_score,scenario,anomaly_flag,anomaly_score,is_weekend_entry,is_outside_office_hours,user_manual_entry_history,is_manual_flag,manual_pattern_score,rolling_volatility,volatility_shock,invoice_amount,posting_month,is_late_flag,vendor_past_late_ratio,manual_history,discount_risk_score,late_payment_risk
1851777,V10339,562527.2,07-01-2023 20:00,0,0,7145,155054.7049,1,5,1,1,1,0,0,0,5,0.079,expense,0,0.180128917,1,0,0.365990203,1,0.999915563,205259.2299,0,562527.2,1,0,0.00139958,0.365990203,0.325425699,0.311247358
1782618,V10894,297261.09,07-01-2023 18:00,0,0,7352,177000.5282,1,5,1,0,1,0,0,0,2,0.176,standard,1,-0.050350686,1,1,0.37078346,1,0.999916981,108305.6849,0,297261.09,1,1,0.445457018,0.37078346,1,1
1453839,V10941,6327.81,06-01-2023 20:00,0,0,7212,152973.4233,0,4,1,0,0,0,0,0,6,0.067,standard,0,0.17341593,0,0,0.372296173,0,0.000114452,102452.7378,0,6327.81,1,0,0.003189129,0.372296173,0.052502836,0.053455022
3564465,V10874,3847.42,11-01-2023 20:00,0,0,7200,168096.6661,0,2,1,0,0,0,0,0,3,0.125,standard,0,0.158821265,0,0,0.362222222,0,0.000113247,126796.2153,0,3847.42,1,0,0.014166667,0.362222222,0.091380466,0.099612428
3091577,V10359,9082.89,10-01-2023 19:00,0,0,7161,166889.8907,0,1,1,0,0,0,0,0,9,0.046,standard,0,0.132267701,0,0,0.367406787,0,0.00011406,103866.6358,0,9082.89,1,0,0.004608295,0.367406787,0.052417418,0.05869404
214273,V10502,193059.76,01-01-2023 13:00,0,0,7374,182302.2357,1,6,1,0,1,0,0,0,1,0.301,standard,1,-0.048779766,1,1,0.37944128,1,0.999917778,165671.2158,0,193059.76,1,1,0.491998915,0.37944128,1,1
2168053,V10914,26039.55,08-01-2023 17:00,0,0,7114,158547.1661,1,6,1,0,1,0,0,0,2,0.176,standard,0,0.165027235,1,0,0.366741636,1,0.999915698,90349.14908,0,26039.55,1,0,0.001686815,0.366741636,0.044081582,0.052665324
4025284,V10677,94834.24,13-01-2023 11:00,0,0,7225,152484.0509,0,4,1,0,0,0,0,0,9,0.046,standard,0,0.101381649,0,0,0.357370242,0,0.000112955,80518.58221,0,94834.24,1,0,0.002629758,0.357370242,0.074446072,0.071750257
1823628,V10888,428376.83,07-01-2023 19:00,0,0,7151,176463.6772,1,5,1,0,1,0,0,0,4,0.097,expense,0,0.099113321,1,0,0.366522165,1,0.999915956,149387.6015,0,428376.83,1,0,0.06013145,0.366522165,0.888054538,0.911107317
1971955,V10502,29538.85,08-01-2023 10:00,0,0,7374,182302.2357,1,6,1,0,1,0,0,0,2,0.176,standard,1,-0.02582574,1,1,0.37944128,1,0.999917684,556671.0796,0,29538.85,1,0,0.491998915,0.37944128,1,1
532131,V10691,272268.03,01-01-2023 20:00,0,0,7235,172512.3797,1,6,1,0,1,0,0,0,2,0.176,standard,0,0.057047257,1,0,0.375673808,1,0.999916991,97666.28551,0,272268.03,1,0,0.048790601,0.375673808,0.712240601,0.732534981
4731703,V10894,78551.91,14-01-2023 20:00,0,0,7352,177000.5282,1,5,1,0,1,0,0,0,7,0.058,standard,1,-0.012490789,1,1,0.37078346,1,0.999916823,55834.92526,0,78551.91,1,1,0.445457018,0.37078346,1,1
4645693,V10838,9198459.96,14-01-2023 18:00,1,0,7145,178339.4785,1,5,1,1,1,0,0,0,9,0.046,expense,1,-0.144226804,1,1,0.365990203,1,0.999916924,3420422.793,1,9198459.96,1,1,0.06969909,0.365990203,1,1
1616804,V10502,33501.36,07-01-2023 12:00,0,0,7374,182302.2357,1,5,1,0,1,0,0,0,3,0.125,standard,1,-0.026638568,1,1,0.37944128,1,0.999917687,141939.049,0,33501.36,1,0,0.491998915,0.37944128,1,1
5010542,V10870,8739382.95,15-01-2023 17:00,0,0,7087,168741.484,1,6,1,1,1,1,0,0,8,0.051,expense,1,-0.119991951,1,1,0.36954988,1,0.999917155,3239068.44,1,8739382.95,1,1,0.041484408,0.36954988,1,1
2236855,V10502,640149.23,08-01-2023 18:00,0,0,7374,182302.2357,1,6,1,1,1,0,0,0,6,0.067,expense,1,-0.040838982,1,1,0.37944128,1,0.999917746,225244.2411,0,640149.23,1,1,0.491998915,0.37944128,1,1
2243003,V10894,192315.96,08-01-2023 18:00,0,0,7352,177000.5282,1,6,1,0,1,0,0,0,1,0.301,standard,1,-0.026361172,1,1,0.37078346,1,0.999916881,162638.1666,0,192315.96,1,1,0.445457018,0.37078346,1,1
47023,V10894,751141.2,01-01-2023 09:00,0,0,7352,177000.5282,1,6,1,1,1,0,0,0,7,0.058,expense,1,-0.016596323,1,1,0.37078346,1,0.999916841,275815.2872,0,751141.2,1,1,0.445457018,0.37078346,1,1
4881462,V10502,252924.85,15-01-2023 12:00,0,0,7374,182302.2357,1,6,1,0,1,0,0,0,2,0.176,standard,1,-0.048317833,1,1,0.37944128,1,0.999917776,107568.8091,0,252924.85,1,1,0.491998915,0.37944128,1,1
3586026,V10611,2292.65,11-01-2023 22:00,0,0,7116,157090.5835,0,2,1,0,0,0,0,0,2,0.176,standard,0,0.15936514,0,0,0.36059584,0,0.000113037,60494.72085,0,2292.65,1,0,0.00084317,0.36059584,0.038296565,0.045840427
5521327,V10296,159414.11,16-01-2023 20:00,0,0,7199,163188.2474,0,0,1,0,0,0,0,0,1,0.301,standard,0,0.148211571,0,0,0.36213363,0,0.000113295,455760.7783,0,159414.11,1,0,0.002639255,0.36213363,0.091912399,0.090698506
2063207,V10894,182242.33,08-01-2023 13:00,0,0,7352,177000.5282,1,6,1,0,1,0,0,0,1,0.301,standard,1,-0.016394303,1,1,0.37078346,1,0.99991684,75189.25113,0,182242.33,1,1,0.445457018,0.37078346,1,1
2884743,V10373,84473.53,10-01-2023 12:00,0,0,7284,162871.6602,0,1,1,0,0,0,0,0,8,0.051,standard,0,0.108913446,0,0,0.366556837,0,0.000114084,127322.5415,0,84473.53,1,0,0.010021966,0.366556837,0.115936121,0.105125872
1510784,V10502,280685.75,07-01-2023 02:00,0,0,7374,182302.2357,1,5,1,0,1,0,0,0,2,0.176,standard,1,-0.056067738,1,1,0.37944128,1,0.999917808,373756.9514,0,280685.75,1,1,0.491998915,0.37944128,1,1
4992627,V10502,113208.31,15-01-2023 16:00,0,0,7374,182302.2357,1,6,1,0,1,0,0,0,1,0.301,standard,1,-0.032739591,1,1,0.37944128,1,0.999917712,92060.33241,0,113208.31,1,1,0.491998915,0.37944128,1,1
2112842,V10220,244253.33,08-01-2023 15:00,0,0,7347,159025.0647,1,6,1,0,1,0,0,0,2,0.176,standard,0,0.06930978,1,0,0.3533415,1,0.999914829,122111.6804,0,244253.33,1,0,0.028310875,0.3533415,0.4552865,0.407197786
212710,V10502,543327,01-01-2023 13:00,0,0,7374,182302.2357,1,6,1,0,1,0,0,0,5,0.079,expense,1,-0.030648289,1,1,0.37944128,1,0.999917704,208895.9736,0,543327,1,1,0.491998915,0.37944128,1,1
322740,V10273,193280.89,01-01-2023 16:00,0,0,7103,163969.0063,1,6,1,0,1,0,0,0,1,0.301,standard,0,0.091347534,1,0,0.35956638,1,0.999915329,198107.0845,0,193280.89,1,0,0.01084049,0.35956638,0.1354561,0.159485783
4572631,V10502,17833.99,14-01-2023 15:00,0,0,7374,182302.2357,1,5,1,0,1,0,0,0,1,0.301,standard,1,-0.027637498,1,1,0.37944128,1,0.999917691,112561.5933,0,17833.99,1,0,0.491998915,0.37944128,1,1
6307445,V10431,374884.68,29-01-2023 12:00,0,0,7182,158318.6381,1,6,1,0,1,0,0,0,3,0.125,expense,0,0.214804337,1,0,0.370788081,1,0.999915871,204818.5985,0,374884.68,1,0,0.001670844,0.370788081,0.189805186,0.179967237
4677354,V10502,199720.44,14-01-2023 19:00,0,0,7374,182302.2357,1,5,1,0,1,0,0,0,1,0.301,standard,1,-0.052490239,1,1,0.37944128,1,0.999917794,119934.7778,0,199720.44,1,1,0.491998915,0.37944128,1,1
4673173,V10502,265014.22,14-01-2023 19:00,0,0,7374,182302.2357,1,5,1,0,1,0,0,0,2,0.176,standard,1,-0.051173556,1,1,0.37944128,1,0.999917788,658444.6448,1,265014.22,1,1,0.491998915,0.37944128,1,1
4812459,V10502,15032.61,15-01-2023 10:00,0,0,7374,182302.2357,1,6,1,0,1,0,0,0,1,0.301,standard,1,-0.026510165,1,1,0.37944128,1,0.999917687,210952.2598,0,15032.61,1,0,0.491998915,0.37944128,1,1
6068841,V10690,4352474.88,22-01-2023 10:00,0,0,7089,169092.894,1,6,1,1,1,0,0,0,4,0.097,expense,1,-0.048209191,1,1,0.373536465,1,0.999917229,1620805.053,1,4352474.88,1,1,0.044576104,0.373536465,0.999999984,0.99999995
157662,V10502,15925.09,01-01-2023 12:00,0,0,7374,182302.2357,1,6,1,0,1,0,0,0,1,0.301,standard,1,-0.026698925,1,1,0.37944128,1,0.999917687,160540.7934,0,15925.09,1,0,0.491998915,0.37944128,1,1
3394708,V10722,792,11-10-2023 03:08,1,0,7151,156167.5962,0,2,10,0,0,0,0,0,7,0.058,standard,0,0.166085321,0,0,0.365123759,0,0.000113575,280.0485736,0,792,10,0,0.001258565,0.365123759,0.041452303,2.19E-107
2306595,V10670,3898.03,08-01-2023 20:00,0,0,7131,152730.726,1,6,1,0,1,0,0,0,3,0.125,standard,0,0.162100249,1,0,0.369232927,1,0.999915947,31047.60505,0,3898.03,1,0,0.00252419,0.369232927,0.043429816,0.050937647
5886350,V10010,29093.43,17-01-2023 19:00,0,0,7146,158365.4359,0,1,1,0,0,0,0,0,2,0.176,standard,0,0.175202465,0,0,0.365938987,0,0.000113627,353463.9214,0,29093.43,1,0,0.001259446,0.365938987,0.046156819,0.051945097
4852001,V10291,32486.94,15-01-2023 11:00,0,0,7141,164628.3628,1,6,1,0,1,0,0,0,3,0.125,standard,0,0.152774036,1,0,0.364794847,1,0.999915566,103635.828,0,32486.94,1,0,0.002240583,0.364794847,0.04894172,0.055730494
4798570,V10904,157488.69,15-01-2023 09:00,0,0,7040,158579.8488,1,6,1,0,1,0,0,0,1,0.301,low_volume,0,0,1,0,0.376420455,1,0.999917297,89610.28619,0,157488.69,1,0,0,0.376420455,0.060321837,0.077505016
900989,V10483,345051.08,02-01-2023 19:00,0,0,7214,159668.3371,0,0,1,0,0,0,0,0,3,0.125,expense,0,0.208436448,0,0,0.362628223,0,0.000113017,130060.9508,0,345051.08,1,0,0.001802052,0.362628223,0.180571265,0.164388472
5588925,V10787,5895.14,17-01-2023 10:00,0,0,7094,155853.7864,0,1,1,0,0,0,0,0,5,0.079,standard,0,0.166386738,0,0,0.361855089,0,0.000113157,147639.4212,0,5895.14,1,0,0.002114463,0.361855089,0.040081256,0.050093685
97814,V10805,6533.437351,10-03-2023 22:13,0,0,7136,161876.7934,0,4,3,0,0,0,0,0,6,0.067,standard,0,0.18775008,0,0,0.368974215,0,0.000113944,1663.93109,0,6533.437351,3,0,0.002102018,0.368974215,0.043282192,2.05E-25
6031319,V10587,239993.82,20-01-2023 18:00,0,0,7259,160945.2312,0,4,1,0,0,0,0,0,2,0.176,standard,0,0.115822413,0,0,0.364237498,0,0.000113748,130478.4451,0,239993.82,1,0,0.00151536,0.364237498,0.13046551,0.113289312
2118879,V10502,29582.08,08-01-2023 15:00,0,0,7374,182302.2357,1,6,1,0,1,0,0,0,2,0.176,standard,1,-0.026490203,1,1,0.37944128,1,0.999917687,67229.74127,0,29582.08,1,0,0.491998915,0.37944128,1,1
1832186,V10502,2807.63,07-01-2023 19:00,0,0,7374,182302.2357,1,5,1,0,1,0,0,0,2,0.176,standard,1,-0.0116192,1,1,0.37944128,1,0.999917625,47839.99995,0,2807.63,1,0,0.491998915,0.37944128,1,1
126381,V10647,2176.0308,30-03-2023 18:20,0,0,7184,156595.8865,0,3,3,0,0,0,0,0,2,0.176,standard,0,0.178787635,0,0,0.36094098,0,0.000112971,2158.990631,0,2176.0308,3,0,0.00153118,0.36094098,0.044877337,1.95E-25
6064993,V10555,7239986.95,22-01-2023 03:00,1,0,7231,153008.3114,1,6,1,1,1,0,0,0,7,0.058,expense,1,-0.082186423,1,1,0.378370903,1,0.999917817,2700075.29,1,7239986.95,1,1,0.001936108,0.378370903,1,1
5014470,V10502,6984.93,15-01-2023 17:00,0,0,7374,182302.2357,1,6,1,0,1,0,0,0,6,0.067,standard,1,-0.007756158,1,1,0.37944128,1,0.999917609,636597.7185,0,6984.93,1,0,0.491998915,0.37944128,1,1
3416503,V10618,226,26-10-2023 06:23,0,0,7076,163347.7782,0,3,10,0,0,0,0,0,2,0.176,standard,0,0.108583948,0,0,0.356840023,0,0.000112847,72.09349502,0,226,10,0,0.02133974,0.356840023,0.10601341,7.62E-107
6088057,V10839,4397256.71,22-01-2023 18:00,0,0,7089,168260.942,1,6,1,1,1,0,0,0,4,0.097,expense,1,-0.042000849,1,1,0.369868811,1,0.999916861,1652727.82,1,4397256.71,1,1,0.044152913,0.369868811,0.999999986,0.999999957
6334669,V10502,23484.08,29-01-2023 19:00,0,0,7374,182302.2357,1,6,1,0,1,0,0,0,2,0.176,standard,1,-0.018361448,1,1,0.37944128,1,0.999917653,326853.3401,0,23484.08,1,0,0.491998915,0.37944128,1,1
2638473,V10536,66205.88,09-01-2023 17:00,0,0,7164,159967.6255,0,0,1,0,0,0,1,0,6,0.067,standard,0,0.166060726,0,0,0.353713009,0,0.000112128,72250.66041,0,66205.88,1,0,0.001256281,0.353713009,0.055430836,0.059623309
4569832,V10908,10000000,14-01-2023 15:00,0,1,7084,165563.0578,1,5,1,1,1,1,0,0,1,0.301,expense,1,-0.127824635,1,1,0.365894975,1,0.999916847,4822145.984,1,10000000,1,1,0.0256917,0.365894975,1,1
5100025,V10481,390454.26,15-01-2023 19:00,0,0,7129,153217.824,1,6,1,0,1,0,0,0,3,0.125,expense,0,0.186093584,1,0,0.359377192,1,0.999914908,138002.9662,0,390454.26,1,0,0.002524898,0.359377192,0.192475154,0.197472932
4509804,V10778,6210.79,14-01-2023 13:00,0,0,7208,157395.6292,1,5,1,0,1,0,0,0,6,0.067,standard,0,0.184258682,1,0,0.360016648,1,0.999914977,153487.8394,0,6210.79,1,0,0.001803552,0.360016648,0.04832381,0.049240395
5873822,V10761,410909.3,17-01-2023 19:00,0,0,7056,158936.8579,0,1,1,0,0,0,0,0,4,0.097,low_volume,0,0,0,0,0.364370748,0,0.000114427,183172.8256,0,410909.3,1,0,0,0.364370748,0.164300817,0.185653647
2183265,V10502,452226.24,08-01-2023 17:00,0,0,7374,182302.2357,1,6,1,0,1,0,0,0,4,0.097,expense,1,-0.009539116,1,1,0.37944128,1,0.999917617,159214.7483,0,452226.24,1,1,0.491998915,0.37944128,1,1
3777094,V10236,237337.82,12-01-2023 16:00,0,0,7087,162188.9713,0,3,1,0,0,0,0,0,2,0.176,standard,0,0.098866912,0,0,0.360378157,0,0.000113352,154459.7377,0,237337.82,1,0,0.011147171,0.360378157,0.157580807,0.18702506
4777747,V10502,8535.07,14-01-2023 23:00,0,0,7374,182302.2357,1,5,1,0,1,0,0,0,8,0.051,standard,1,-0.012707191,1,1,0.37944128,1,0.99991763,13912.16676,0,8535.07,1,0,0.491998915,0.37944128,1,1
4494043,V10521,15014131.75,14-01-2023 13:00,0,0,7093,158362.2714,1,5,1,1,1,0,0,0,1,0.301,expense,1,-0.130650091,1,1,0.366981531,1,0.99991696,5660991.268,1,15014131.75,1,1,0.003524602,0.366981531,1,1
993216,V10275,11418.08,02-01-2023 21:00,0,0,7216,149704.7037,0,0,1,0,0,0,0,0,1,0.301,standard,0,0.130403562,0,0,0.355460089,0,0.000112549,304213.2188,0,11418.08,1,0,0.006790466,0.355460089,0.065542874,0.067225022
1779384,V10856,88729.5,07-01-2023 18:00,0,0,7131,163018.5537,1,5,1,0,1,0,0,0,8,0.051,standard,0,0.131121102,1,0,0.367690366,1,0.999915931,731684.2555,1,88729.5,1,0,0.001542561,0.367690366,0.058208553,0.065883004
790021,V10163,21245.27,02-01-2023 16:00,0,0,7008,158871.5416,0,0,1,0,0,0,0,0,2,0.176,low_volume,0,0,0,0,0.359446347,0,0.000113795,70764.42115,0,21245.27,1,0,0,0.359446347,0.032574232,0.046823768
5577862,V10670,121269.24,17-01-2023 09:00,0,0,7131,152730.726,0,1,1,0,0,0,0,0,1,0.301,standard,0,0.13637863,0,0,0.369232927,0,0.000114271,191061.6063,0,121269.24,1,0,0.00252419,0.369232927,0.069940355,0.078526259
4444552,V10502,146485.61,14-01-2023 11:00,0,0,7374,182302.2357,1,5,1,0,1,0,0,0,1,0.301,standard,1,-0.030751334,1,1,0.37944128,1,0.999917704,988300.4272,1,146485.61,1,1,0.491998915,0.37944128,1,1
4548399,V10135,7841555.26,14-01-2023 15:00,0,0,7117,169904.9645,1,5,1,1,1,0,0,0,7,0.058,expense,1,-0.10030881,1,1,0.370942813,1,0.999917203,2944367.126,1,7841555.26,1,1,0.040466489,0.370942813,1,1
4731454,V10509,5631243.49,14-01-2023 20:00,0,0,7225,162420.3458,1,5,1,1,1,1,0,0,5,0.079,expense,1,-0.046980907,1,1,0.370242215,1,0.999916916,2087434.907,1,5631243.49,1,1,0.002629758,0.370242215,0.999999999,0.999999996
3423895,V10036,54,31-10-2023 09:35,0,0,7174,154183.3184,0,1,10,0,0,0,0,0,5,0.079,standard,0,0.176671954,0,0,0.364231949,0,0.000113401,70.01438325,0,54,10,0,0.000975746,0.364231949,0.042392626,2.15E-107
4868924,V10796,6140850.33,15-01-2023 12:00,0,0,7245,156682.4129,1,6,1,1,1,0,0,0,6,0.067,expense,1,-0.055658229,1,1,0.372394755,1,0.999917153,2624807.798,1,6140850.33,1,1,0.00220842,0.372394755,1,0.999999999
5142096,V10502,11540.37,15-01-2023 20:00,0,0,7374,182302.2357,1,6,1,0,1,1,0,0,1,0.301,standard,1,-0.020932964,1,1,0.37944128,1,0.999917664,96155.53471,0,11540.37,1,0,0.491998915,0.37944128,1,1
4170115,V10936,76907.96,13-01-2023 16:00,0,0,7194,155787.5678,0,4,1,0,0,0,0,0,7,0.058,standard,0,0.154427438,0,0,0.364609397,0,0.000113576,2910725.062,1,76907.96,1,0,0.002224076,0.364609397,0.06426549,0.065624248
4498227,V10894,107834.85,14-01-2023 13:00,1,0,7352,177000.5282,1,5,1,0,1,0,0,0,1,0.301,standard,1,-0.009143569,1,1,0.37078346,1,0.999916809,72519.51922,0,107834.85,1,1,0.445457018,0.37078346,1,1
328235,V10894,165277.59,01-01-2023 16:00,0,0,7352,177000.5282,1,6,1,0,1,0,0,0,1,0.301,standard,1,-0.010878304,1,1,0.37078346,1,0.999916817,63267.18585,0,165277.59,1,1,0.445457018,0.37078346,1,1
4988039,V10323,4352571.65,15-01-2023 16:00,0,0,7076,172047.5054,1,6,1,1,1,0,0,0,4,0.097,expense,1,-0.0709943,1,1,0.377755794,1,0.999917714,1600982.019,1,4352571.65,1,1,0.057377049,0.377755794,0.999999992,0.999999978
4403241,V10502,11445.31,14-01-2023 09:00,0,0,7374,182302.2357,1,5,1,0,1,0,0,0,1,0.301,standard,1,-0.020713281,1,1,0.37944128,1,0.999917663,130436.6293,0,11445.31,1,0,0.491998915,0.37944128,1,1
1622262,V10200,260402.17,07-01-2023 13:00,0,0,7163,169708.0427,1,5,1,0,1,0,0,0,2,0.176,standard,0,0.072658063,1,0,0.362278375,1,0.999915666,178809.1091,0,260402.17,1,0,0.02080134,0.362278375,0.292646776,0.314613467
5528591,V10939,112909.96,16-01-2023 21:00,0,0,7020,166542.5704,0,0,1,0,0,0,0,0,1,0.301,low_volume,0,0,0,0,0.372364672,0,0.00011546,89103.87303,0,112909.96,1,0,0,0.372364672,0.048581726,0.065845109
5313730,V10146,68288.59,16-01-2023 13:00,0,0,7287,163752.1892,0,0,1,0,0,0,0,0,6,0.067,standard,0,0.123824393,0,0,0.36668039,0,0.000114015,184525.4567,0,68288.59,1,0,0.012350762,0.36668039,0.123246183,0.112990432
4038316,V10422,130311.04,13-01-2023 11:00,0,0,7115,162612.8294,0,4,1,0,0,0,0,0,1,0.301,standard,0,0.141707837,0,0,0.36753338,0,0.000114022,47323.53655,0,130311.04,1,0,0.002529866,0.36753338,0.070556226,0.081168736
4778862,V10285,5804293.99,14-01-2023 23:00,0,0,7104,164862.4617,1,5,1,1,1,1,0,0,5,0.079,expense,1,-0.046725686,1,1,0.373873874,1,0.999917254,2190962.944,1,5804293.99,1,1,0.014076577,0.373873874,1,0.999999999
364206,V10309,285311.45,01-01-2023 17:00,0,0,7194,151990.2745,1,6,1,0,1,0,0,0,2,0.176,standard,0,0.088712114,1,0,0.361134279,1,0.999915489,105001.9815,0,285311.45,1,0,0.001946066,0.361134279,0.142061526,0.135603206
2078348,V10502,190906.19,08-01-2023 14:00,0,0,7374,182302.2357,1,6,1,0,1,0,0,0,1,0.301,standard,1,-0.047130016,1,1,0.37944128,1,0.999917772,351703.1185,0,190906.19,1,1,0.491998915,0.37944128,1,1
73968,V10640,5077695.81,01-01-2023 10:00,0,0,7085,161822.1189,1,6,1,1,1,0,0,0,5,0.079,expense,1,-0.044159619,1,1,0.370501059,1,0.999916929,1829985.681,1,5077695.81,1,1,0.012844037,0.370501059,0.999999996,0.999999979
4929997,V10125,7638576.27,15-01-2023 14:00,0,0,7154,157440.9712,1,6,1,1,1,0,0,0,7,0.058,expense,1,-0.06879869,1,1,0.372798434,1,0.999917245,2863400.251,1,7638576.27,1,1,0.001956947,0.372798434,1,1
539398,V10502,140914.18,01-01-2023 21:00,0,0,7374,182302.2357,1,6,1,0,1,0,0,0,1,0.301,standard,1,-0.032452712,1,1,0.37944128,1,0.999917711,858772.4797,1,140914.18,1,1,0.491998915,0.37944128,1,1
1880513,V10631,32451.92,07-01-2023 20:00,0,0,7080,161142.005,1,5,1,0,1,0,0,0,3,0.125,standard,0,0.137017099,1,0,0.35579096,1,0.999914774,36136.70329,0,32451.92,1,0,0.011723164,0.35579096,0.073291019,0.096153148
4555040,V10433,1361689.37,14-01-2023 15:00,0,0,7238,153264.5183,1,5,1,1,1,0,0,0,1,0.301,expense,0,0.039576949,1,0,0.361149489,1,0.999915698,949319.6458,1,1361689.37,1,0,0.001934236,0.361149489,0.948361785,0.915820724
290535,V10502,503232.4,01-01-2023 15:00,0,0,7374,182302.2357,1,6,1,0,1,0,0,0,5,0.079,expense,1,-0.035089853,1,1,0.37944128,1,0.999917722,161657.0041,0,503232.4,1,1,0.491998915,0.37944128,1,1
4556486,V10793,10000000,14-01-2023 15:00,0,0,7255,156890.6331,1,5,1,1,1,0,0,0,1,0.301,expense,1,-0.109449923,1,1,0.366505858,1,0.999916828,3710777.625,1,10000000,1,1,0.001929704,0.366505858,1,1
1530063,V10500,36216.73,07-01-2023 09:00,0,0,7140,151608.6585,1,5,1,0,1,0,0,0,3,0.125,standard,0,0.146603898,1,0,0.358263305,1,0.99991497,782607.748,1,36216.73,1,0,0.002240896,0.358263305,0.049606578,0.056509751
69525,V10502,63566.01,01-01-2023 09:00,0,0,7374,182302.2357,1,6,1,0,1,0,0,0,6,0.067,standard,1,-0.033094714,1,1,0.37944128,1,0.999917714,179180.4902,0,63566.01,1,1,0.491998915,0.37944128,1,1
1193426,V10306,657929.16,06-01-2023 12:00,0,0,7100,163144.7536,0,4,1,1,0,0,0,0,6,0.067,expense,0,0.136999734,0,0,0.363661972,0,0.000113554,238860.8785,0,657929.16,1,0,0.010422535,0.363661972,0.528600856,0.535499983
2886762,V10174,1487916.98,10-01-2023 12:00,0,0,7243,159145.187,0,1,1,1,0,0,0,0,1,0.301,expense,0,0.069839186,0,0,0.368493718,0,0.000114557,510786.6163,0,1487916.98,1,0,0.002209029,0.368493718,0.970061109,0.947904046
5149881,V10502,29848.33,15-01-2023 21:00,0,0,7374,182302.2357,1,6,1,0,1,0,0,0,2,0.176,standard,1,-0.026490203,1,1,0.37944128,1,0.999917687,133258.8985,0,29848.33,1,0,0.491998915,0.37944128,1,1
1969374,V10502,246272.74,08-01-2023 10:00,0,0,7374,182302.2357,1,6,1,0,1,0,0,0,2,0.176,standard,1,-0.048222861,1,1,0.37944128,1,0.999917776,100265.7093,0,246272.74,1,1,0.491998915,0.37944128,1,1
2517579,V10520,30866.29,09-01-2023 13:00,0,0,7180,158947.3022,0,0,1,0,0,0,0,0,3,0.125,standard,0,0.173356768,0,0,0.362256267,0,0.000113168,365638.9808,0,30866.29,1,0,0.001810585,0.362256267,0.050883495,0.054013688
4442575,V10571,18676.41,14-01-2023 11:00,0,0,7150,151373.3666,1,5,1,0,1,0,0,0,1,0.301,standard,0,0.13792817,1,0,0.374405594,1,0.999916535,407837.0546,0,18676.41,1,0,0.001678322,0.374405594,0.045573064,0.051211258
2006272,V10315,1452045.79,08-01-2023 11:00,0,0,6964,158577.0536,1,6,1,1,1,0,0,0,1,0.301,low_volume,0,0,1,0,0.373779437,1,0.999917051,620749.622,0,1452045.79,1,0,0,0.373779437,0.935734839,0.932301061
3545470,V10755,31.95,23-01-2024 19:50,0,0,7155,162185.3422,0,1,1,0,0,0,0,0,3,0.125,standard,0,0.166305665,0,0,0.370090846,0,0.00011421,128.5020554,0,31.95,1,0,0.001677149,0.370090846,0.042585806,0.047754885
1762066,V10502,6912.62,07-01-2023 17:00,0,0,7374,182302.2357,1,5,1,0,1,0,0,0,6,0.067,standard,1,-0.007756158,1,1,0.37944128,1,0.999917609,79808.24222,0,6912.62,1,0,0.491998915,0.37944128,1,1
3209234,V10062,63175.57,11-01-2023 09:00,0,0,7291,163110.373,0,2,1,0,0,0,1,0,6,0.067,standard,0,0.130060055,0,0,0.358524208,0,0.000112939,213995.5071,0,63175.57,1,0,0.013441229,0.358524208,0.128521546,0.117852556
6305329,V10485,4126119.93,29-01-2023 12:00,0,0,7331,163874.0973,1,6,1,1,1,0,0,0,4,0.097,expense,1,-0.036901476,1,1,0.373209658,1,0.999917151,1505428.282,1,4126119.93,1,1,0.033828946,0.373209658,0.999999949,0.999999764
2173658,V10502,484910.39,08-01-2023 17:00,0,0,7374,182302.2357,1,6,1,0,1,0,0,0,4,0.097,expense,1,-0.015450368,1,1,0.37944128,1,0.999917641,163230.6201,0,484910.39,1,1,0.491998915,0.37944128,1,1
2363145,V10055,101228.61,08-01-2023 22:00,0,0,7107,154401.0197,1,6,1,0,1,0,0,0,1,0.301,standard,0,0.125879139,1,0,0.373293936,1,0.999916481,140477.9243,0,101228.61,1,0,0.003236246,0.373293936,0.064307323,0.076052537
6216998,V10111,19099.58,25-01-2023 13:00,0,0,7268,161081.7591,0,2,1,0,0,0,0,0,1,0.301,standard,0,0.151750864,0,0,0.358695652,0,0.000112839,255612.1286,0,19099.58,1,0,0.005228398,0.358695652,0.068052172,0.063154347
1512494,V10102,65607.66,07-01-2023 09:00,0,0,7174,160164.4653,1,5,1,0,1,0,1,0,6,0.067,standard,0,0.166177248,1,0,0.359771397,1,0.999915031,43424.82711,0,65607.66,1,0,0.002230276,0.359771397,0.059314993,0.062969785
1990320,V10894,263660.13,08-01-2023 11:00,0,0,7352,177000.5282,1,6,1,0,1,0,0,0,2,0.176,standard,1,-0.0298352,1,1,0.37078346,1,0.999916896,122864.8613,0,263660.13,1,1,0.445457018,0.37078346,1,1
2181026,V10894,310826.23,08-01-2023 17:00,0,0,7352,177000.5282,1,6,1,0,1,0,0,0,3,0.125,standard,1,-0.072655963,1,1,0.37078346,1,0.999917074,303351.2768,0,310826.23,1,1,0.445457018,0.37078346,1,1
